car_id,make,model,year,price_per_day,mileage,availability,location,fuel_type,category,transmission,seats,horsepower,features,image_url,rating,bookings_count,predicted_price
7986,Nissan,Accord,2019,42.59,49984,True,Dallas,Diesel,Sedan,Manual,5,337,"Backup Cam, AC, Bluetooth, GPS",https://picsum.photos/600/400,3.7,65,37.21872878138264
7987,Toyota,Mustang,2021,195.51,87697,True,Boston,Electric,Sports,Automatic,7,175,"Sunroof, Bluetooth, GPS, Backup Cam, Autopilot",https://dummyimage.com/600x400,5.0,130,201.98032928251402
7988,Ford,Mustang,2021,218.04,37569,True,Atlanta,Gas,Sports,Automatic,5,354,"Leather, Sunroof, Autopilot, Bluetooth, GPS",https://picsum.photos/600/400,4.5,133,206.52461813177337
7989,Audi,Mustang,2018,206.42,45130,True,New York,Hybrid,Sports,Manual,4,218,"Bluetooth, Backup Cam, GPS, Leather",https://dummyimage.com/600x400,3.8,298,216.47548937067705
7990,Mercedes,Silverado,2019,196.05,26175,True,Phoenix,Hybrid,Truck,Manual,5,257,"Leather, Sunroof, GPS",https://placekitten.com/600/400,4.7,163,213.12304425649987
7991,Toyota,Altima,2024,112.97,35667,False,Chicago,Gas,Sedan,Automatic,7,567,"Leather, Sunroof",https://placekitten.com/600/400,4.2,110,133.46101793253325
7992,Tesla,RAV4,2022,193.21,82661,True,Phoenix,Diesel,SUV,Manual,5,286,"Backup Cam, Sunroof, AC, Autopilot, Leather",https://picsum.photos/600/400,3.8,61,192.50614092573915
7993,Hyundai,Mustang,2021,64.96,119107,False,Atlanta,Hybrid,Sports,Manual,5,470,"Leather, Backup Cam, Autopilot, Sunroof",https://picsum.photos/600/400,3.5,96,80.93003138093276
7994,Mercedes,Mustang,2025,59.03,42921,False,Phoenix,Hybrid,Sports,Manual,7,343,"Leather, Bluetooth, Backup Cam",https://picsum.photos/600/400,3.9,95,67.07008666542671
7995,Mercedes,911,2024,240.47,123948,True,Denver,Diesel,Sports,Manual,7,599,"Autopilot, Bluetooth, Backup Cam, Sunroof, GPS",https://dummyimage.com/600x400,4.5,183,214.95230189885197
7996,Hyundai,F-150,2023,46.84,118629,True,Chicago,Hybrid,Truck,Automatic,7,432,"GPS, Bluetooth, AC, Leather",https://dummyimage.com/600x400,4.5,146,62.36644590754871
7997,Audi,Silverado,2021,93.76,133057,True,Boston,Gas,Truck,Manual,5,510,"GPS, AC, Autopilot, Bluetooth, Backup Cam",https://picsum.photos/600/400,3.8,274,98.35885083463066
7998,Chevrolet,Mustang,2022,47.27,26218,True,Denver,Electric,Sports,Automatic,7,241,"AC, Backup Cam",https://placekitten.com/600/400,5.0,65,41.34854970458487
7999,Tesla,Challenger,2021,213.99,55980,True,Boston,Hybrid,Sports,Automatic,5,267,"GPS, Sunroof, Backup Cam, AC, Bluetooth",https://placekitten.com/600/400,4.8,54,267.0460295749197
8000,Toyota,Camry,2019,236.7,92841,False,Phoenix,Hybrid,Sedan,Manual,5,384,"GPS, Leather, Sunroof, AC, Autopilot",https://picsum.photos/600/400,4.3,173,310.4714931624707
8001,Hyundai,Challenger,2019,202.65,27136,False,Dallas,Hybrid,Sports,Manual,4,511,"Autopilot, Leather, GPS",https://placekitten.com/600/400,3.8,174,201.64611454608465
8002,Nissan,Silverado,2018,137.48,145956,False,Miami,Diesel,Truck,Manual,5,439,"Backup Cam, Bluetooth, Sunroof, GPS, AC",https://placekitten.com/600/400,4.7,196,127.09372433053444
8003,Hyundai,Explorer,2018,48.86,20063,True,Chicago,Hybrid,SUV,Manual,5,187,"AC, Leather, Backup Cam, Autopilot",https://picsum.photos/600/400,3.6,278,47.59666393682211
8004,Tesla,X5,2022,41.11,115200,True,Atlanta,Electric,SUV,Automatic,5,443,"AC, Sunroof, Autopilot, Bluetooth, Leather",https://picsum.photos/600/400,4.7,105,45.5173931977379
8005,Audi,F-150,2023,61.15,33593,True,Seattle,Gas,Truck,Manual,7,472,"GPS, Autopilot, AC, Sunroof",https://dummyimage.com/600x400,4.2,16,72.87114016826739
8006,Toyota,F-150,2023,58.35,120322,False,Denver,Diesel,Truck,Manual,7,544,"Bluetooth, GPS, Backup Cam, Autopilot, Leather",https://dummyimage.com/600x400,4.5,233,63.34319036338343
8007,Toyota,Challenger,2025,154.05,137296,True,Phoenix,Electric,Sports,Manual,7,432,"AC, Backup Cam, Leather",https://dummyimage.com/600x400,4.8,225,156.40056903976142
8008,Toyota,Explorer,2025,114.75,125151,True,Phoenix,Gas,SUV,Automatic,4,311,"Backup Cam, Sunroof, GPS, Autopilot",https://placekitten.com/600/400,3.8,231,140.53452759636497
8009,Nissan,Silverado,2024,210.97,52174,True,New York,Electric,Truck,Automatic,4,458,"Bluetooth, Sunroof, Backup Cam, Autopilot",https://picsum.photos/600/400,3.6,88,201.07013339204804
8010,Tesla,Civic,2022,101.85,34354,True,Chicago,Hybrid,Sedan,Manual,7,389,"Sunroof, AC, Backup Cam",https://dummyimage.com/600x400,3.8,265,117.59987019190041
8011,Chevrolet,CR-V,2018,120.04,9035,True,Dallas,Gas,SUV,Automatic,4,582,"AC, GPS, Bluetooth, Autopilot",https://dummyimage.com/600x400,4.0,62,114.85314125288689
8012,Audi,Camry,2021,114.89,137928,True,Chicago,Diesel,Sedan,Automatic,5,263,"AC, Sunroof",https://placekitten.com/600/400,4.1,238,122.31803414688072
8013,Hyundai,CR-V,2020,207.64,59485,True,Dallas,Hybrid,SUV,Automatic,7,304,"Autopilot, Bluetooth",https://picsum.photos/600/400,4.9,280,204.10298035703659
8014,Toyota,Silverado,2025,71.53,69295,False,Denver,Diesel,Truck,Automatic,4,558,"Bluetooth, Leather, AC, Backup Cam, Sunroof",https://picsum.photos/600/400,4.3,6,70.93073400622667
8015,Toyota,Explorer,2018,63.6,51387,True,Boston,Gas,SUV,Automatic,5,547,"Leather, GPS, Bluetooth, Autopilot, Sunroof",https://dummyimage.com/600x400,3.7,262,59.99973262341052
8016,Tesla,Ram 1500,2020,245.04,65102,True,Denver,Diesel,Truck,Automatic,5,282,"Backup Cam, Sunroof, Bluetooth",https://dummyimage.com/600x400,5.0,114,294.4714547700776
8017,Ford,Mustang,2018,198.41,31652,True,Dallas,Electric,Sports,Manual,7,343,"Backup Cam, GPS, AC, Autopilot",https://dummyimage.com/600x400,4.5,14,176.5970217168328
8018,Ford,Ram 1500,2019,240.6,60224,True,Phoenix,Electric,Truck,Manual,4,300,"Backup Cam, Sunroof",https://picsum.photos/600/400,4.6,263,213.8850180055171
8019,BMW,F-150,2024,34.98,149075,True,Miami,Diesel,Truck,Automatic,4,505,"AC, Autopilot, Backup Cam",https://picsum.photos/600/400,5.0,89,46.10885323998929
8020,Nissan,Ram 1500,2019,136.66,85438,True,Seattle,Diesel,Truck,Automatic,4,249,"Sunroof, GPS, Bluetooth",https://dummyimage.com/600x400,4.4,71,156.70489722784913
8021,Tesla,Explorer,2021,119.22,52598,True,Dallas,Diesel,SUV,Manual,5,471,"Bluetooth, GPS, Leather",https://picsum.photos/600/400,5.0,151,76.56701172627243
8022,Chevrolet,Model Y,2020,89.47,29214,True,Chicago,Gas,SUV,Automatic,4,485,"AC, Backup Cam, Bluetooth",https://picsum.photos/600/400,4.4,225,81.88394509042678
8023,Hyundai,Altima,2020,38.81,128804,True,Chicago,Gas,Sedan,Automatic,7,523,"GPS, AC, Autopilot, Bluetooth, Sunroof",https://picsum.photos/600/400,4.8,10,28.2615040713825
8024,Hyundai,RAV4,2018,141.77,113455,True,Boston,Diesel,SUV,Automatic,4,155,"Leather, GPS, Sunroof, Backup Cam, Autopilot",https://placekitten.com/600/400,4.4,79,121.55308705917791
8025,Honda,Camry,2020,219.51,43960,False,Los Angeles,Hybrid,Sedan,Automatic,5,301,"GPS, Leather, AC",https://dummyimage.com/600x400,3.8,285,116.16969684224489
8026,Nissan,Civic,2025,58.57,72344,True,Atlanta,Hybrid,Sedan,Automatic,4,204,"Backup Cam, Sunroof, Autopilot, AC, Leather",https://placekitten.com/600/400,4.7,214,57.36647806516987
8027,Nissan,Altima,2024,177.29,113080,True,Denver,Hybrid,Sedan,Automatic,4,593,"Bluetooth, GPS, Backup Cam",https://picsum.photos/600/400,4.6,63,146.92177023213364
8028,BMW,X5,2025,231.49,83793,False,Denver,Gas,SUV,Manual,4,254,"Leather, Bluetooth, AC, Backup Cam, GPS",https://placekitten.com/600/400,4.3,252,233.57012018437112
8029,Toyota,X5,2024,68.53,106091,True,Denver,Hybrid,SUV,Automatic,5,475,"AC, Backup Cam, Leather, Autopilot, Bluetooth",https://placekitten.com/600/400,4.8,121,51.82456601931709
8030,Honda,F-150,2019,198.25,45039,True,New York,Electric,Truck,Manual,7,272,"Bluetooth, Leather",https://placekitten.com/600/400,4.7,37,200.71559123370352
8031,Tesla,Silverado,2018,91.81,11013,True,Phoenix,Hybrid,Truck,Automatic,5,401,"Bluetooth, Backup Cam",https://placekitten.com/600/400,4.6,139,86.09598047586591
8032,Toyota,Civic,2020,243.85,110142,True,Atlanta,Electric,Sedan,Manual,4,184,"Autopilot, Bluetooth, Sunroof, GPS",https://dummyimage.com/600x400,4.1,300,298.78768458418585
8033,Mercedes,Mustang,2025,148.18,137460,True,Los Angeles,Gas,Sports,Automatic,5,356,"GPS, Sunroof, Bluetooth, Leather",https://placekitten.com/600/400,4.3,204,179.55022896602
8034,Audi,CR-V,2023,158.66,60256,True,Phoenix,Hybrid,SUV,Manual,4,231,"Backup Cam, AC",https://picsum.photos/600/400,3.9,290,177.3504400060417
8035,Ford,911,2021,71.63,97355,True,Seattle,Electric,Sports,Automatic,7,560,"Bluetooth, GPS",https://dummyimage.com/600x400,4.3,264,68.1206982336856
8036,Hyundai,Mustang,2019,159.95,54892,True,Miami,Hybrid,Sports,Automatic,7,461,"Leather, GPS, Backup Cam, Sunroof, Autopilot",https://placekitten.com/600/400,3.8,100,207.58423913328258
8037,Chevrolet,911,2018,78.72,145064,True,Boston,Gas,Sports,Manual,7,322,"Autopilot, GPS, Leather, Sunroof",https://picsum.photos/600/400,3.9,130,60.3817594392674
8038,Honda,Model Y,2018,176.8,13715,True,Phoenix,Hybrid,SUV,Manual,7,540,"Autopilot, Sunroof, AC, Bluetooth",https://picsum.photos/600/400,4.1,244,139.5776251439717
8039,Nissan,CR-V,2025,233.39,91341,True,Los Angeles,Electric,SUV,Manual,5,517,"AC, Backup Cam, Leather",https://dummyimage.com/600x400,4.9,111,230.45687934753366
8040,Chevrolet,Accord,2018,165.47,86362,True,Denver,Hybrid,Sedan,Automatic,5,457,"Autopilot, GPS",https://picsum.photos/600/400,4.0,107,221.41635288247664
8041,Mercedes,Silverado,2022,57.13,101604,False,Los Angeles,Hybrid,Truck,Automatic,5,464,"Bluetooth, Sunroof, GPS, Leather",https://placekitten.com/600/400,3.8,28,55.396056737576785
8042,Honda,Civic,2022,71.75,131298,True,Los Angeles,Diesel,Sedan,Manual,5,488,"Autopilot, GPS, Backup Cam, Leather, Bluetooth",https://picsum.photos/600/400,4.1,298,69.7778230699601
8043,Chevrolet,Challenger,2021,34.18,13804,True,Los Angeles,Diesel,Sports,Automatic,4,386,"AC, Backup Cam, Bluetooth",https://picsum.photos/600/400,4.1,225,26.787325604214754
8044,BMW,Ram 1500,2020,212.19,26747,True,Boston,Hybrid,Truck,Manual,7,533,"Leather, Backup Cam, Sunroof",https://placekitten.com/600/400,4.4,148,242.29751980477826
8045,Honda,911,2020,48.96,60042,True,Dallas,Electric,Sports,Automatic,4,373,"GPS, Autopilot",https://picsum.photos/600/400,4.5,58,55.96012641179477
8046,Nissan,Accord,2018,151.53,107353,True,Dallas,Diesel,Sedan,Automatic,4,420,"Leather, Autopilot, Backup Cam",https://picsum.photos/600/400,4.9,55,169.46528479021924
8047,Hyundai,Ram 1500,2019,58.1,148678,True,Seattle,Hybrid,Truck,Automatic,4,166,"Autopilot, Backup Cam, AC, GPS",https://placekitten.com/600/400,4.6,208,52.61634183613524
8048,Toyota,Ram 1500,2023,43.72,72129,True,Atlanta,Hybrid,Truck,Manual,5,433,"Autopilot, Leather, AC, Backup Cam, GPS",https://picsum.photos/600/400,4.3,7,39.085417013009824
8049,BMW,Challenger,2019,118.75,114097,True,Boston,Diesel,Sports,Automatic,7,177,"AC, Sunroof",https://placekitten.com/600/400,4.3,285,95.71625991466148
8050,Honda,CR-V,2023,227.63,96399,True,Atlanta,Electric,SUV,Manual,5,319,"AC, Backup Cam, Autopilot, Bluetooth, Leather",https://picsum.photos/600/400,4.5,162,230.4937846363762
8051,Audi,F-150,2021,172.24,27590,True,Dallas,Hybrid,Truck,Manual,7,469,"Backup Cam, Autopilot, Bluetooth, Sunroof, Leather",https://placekitten.com/600/400,4.7,266,144.32659624076064
8052,Hyundai,Challenger,2022,130.05,12205,True,Seattle,Diesel,Sports,Automatic,5,350,"Backup Cam, AC, Bluetooth",https://placekitten.com/600/400,4.1,66,107.08154752384952
8053,Honda,Explorer,2022,210.89,103231,True,Phoenix,Hybrid,SUV,Manual,4,216,"Bluetooth, AC, GPS, Backup Cam",https://picsum.photos/600/400,4.6,35,197.4871797066061
8054,Hyundai,Challenger,2020,159.11,26306,True,Chicago,Electric,Sports,Manual,7,431,"Backup Cam, Leather, GPS, Autopilot, AC",https://picsum.photos/600/400,4.7,242,147.43555414496592
8055,Nissan,Explorer,2021,48.32,70786,False,Boston,Gas,SUV,Automatic,4,597,"Sunroof, Autopilot, Backup Cam, GPS, Bluetooth",https://placekitten.com/600/400,4.9,83,44.42073162309847
8056,Toyota,911,2021,117.7,83219,True,Phoenix,Electric,Sports,Manual,4,387,"Sunroof, Autopilot, GPS, Bluetooth, Leather",https://picsum.photos/600/400,3.8,186,125.9350793572148
8057,Chevrolet,Corolla,2020,123.51,105283,True,Miami,Hybrid,Sedan,Automatic,5,163,"Autopilot, Backup Cam, Bluetooth, Sunroof, Leather",https://placekitten.com/600/400,3.5,103,124.97447910653715
8058,Hyundai,Model Y,2019,173.34,93787,False,Dallas,Gas,SUV,Manual,5,599,"Sunroof, Autopilot",https://dummyimage.com/600x400,4.2,50,165.84765505068043
8059,Ford,Mustang,2021,137.98,134255,True,Dallas,Diesel,Sports,Automatic,7,570,"Leather, Backup Cam, Sunroof, GPS",https://placekitten.com/600/400,4.7,97,141.76781857726274
8060,Toyota,Model Y,2020,132.09,109811,True,Chicago,Diesel,SUV,Automatic,4,327,"Backup Cam, Leather, Autopilot, GPS, AC",https://picsum.photos/600/400,4.7,259,112.44437897107336
8061,Ford,Ram 1500,2025,136.83,93418,True,New York,Gas,Truck,Automatic,4,319,"Backup Cam, Sunroof, AC",https://dummyimage.com/600x400,4.2,89,138.9907911164342
8062,Ford,Mustang,2024,234.59,133905,False,Denver,Gas,Sports,Automatic,4,523,"Backup Cam, AC",https://placekitten.com/600/400,3.6,102,239.8894758194634
8063,Audi,F-150,2024,185.02,10335,True,Atlanta,Electric,Truck,Manual,4,403,"GPS, Sunroof, Autopilot, Backup Cam",https://placekitten.com/600/400,4.1,17,143.30594051225185
8064,Tesla,Challenger,2018,193.82,144020,False,Chicago,Diesel,Sports,Manual,5,378,"GPS, Leather",https://placekitten.com/600/400,4.1,33,222.76780452080953
8065,Audi,X5,2019,189.51,14762,True,Phoenix,Gas,SUV,Manual,7,533,"Autopilot, Bluetooth, AC, GPS, Leather",https://dummyimage.com/600x400,4.5,160,164.4539247783648
8066,Tesla,Accord,2018,49.03,136017,False,Miami,Gas,Sedan,Automatic,7,450,"AC, Backup Cam, Autopilot, GPS, Bluetooth",https://dummyimage.com/600x400,4.0,163,49.694183418263734
8067,Mercedes,Challenger,2025,52.55,23517,True,Atlanta,Hybrid,Sports,Automatic,5,353,"Bluetooth, AC",https://dummyimage.com/600x400,4.1,175,61.72847554476926
8068,Toyota,Challenger,2019,62.0,35664,True,Phoenix,Gas,Sports,Manual,7,574,"Bluetooth, Autopilot",https://picsum.photos/600/400,4.9,245,70.60879384673899
8069,Audi,Challenger,2018,216.29,36393,False,Chicago,Electric,Sports,Automatic,5,150,"Sunroof, Backup Cam, Bluetooth",https://placekitten.com/600/400,4.2,141,217.403895292033
8070,Hyundai,Camry,2024,85.59,81437,False,Boston,Electric,Sedan,Automatic,7,595,"Leather, Bluetooth, Autopilot",https://dummyimage.com/600x400,4.6,61,80.93605655149857
8071,Chevrolet,Ram 1500,2018,83.11,13718,True,Los Angeles,Gas,Truck,Automatic,7,514,"AC, GPS, Backup Cam",https://dummyimage.com/600x400,3.7,144,94.92215720825732
8072,Nissan,911,2025,218.39,144056,True,Dallas,Gas,Sports,Automatic,4,377,"Sunroof, Leather",https://dummyimage.com/600x400,3.9,177,240.49199543054365
8073,Hyundai,911,2019,59.83,86563,False,Miami,Hybrid,Sports,Manual,4,554,"Backup Cam, Bluetooth",https://dummyimage.com/600x400,3.8,131,54.280483127613955
8074,Audi,Corolla,2025,181.95,69019,True,Boston,Gas,Sedan,Manual,7,560,"Bluetooth, GPS, Autopilot, AC, Sunroof",https://dummyimage.com/600x400,4.8,20,160.25536513920636
8075,Toyota,Model Y,2020,141.34,46778,True,Phoenix,Electric,SUV,Manual,5,476,"Sunroof, AC",https://dummyimage.com/600x400,4.3,174,97.40399779286315
8076,Chevrolet,Silverado,2021,162.56,70037,True,Chicago,Electric,Truck,Automatic,5,521,"AC, Autopilot, Leather",https://placekitten.com/600/400,4.1,159,166.31591242761257
8077,Honda,Corolla,2023,155.81,137123,True,Denver,Diesel,Sedan,Automatic,5,241,"GPS, AC, Autopilot",https://picsum.photos/600/400,4.9,101,153.8772296523025
8078,Tesla,RAV4,2019,194.51,25490,True,Chicago,Diesel,SUV,Automatic,5,525,"AC, Autopilot, Sunroof, Bluetooth, GPS",https://picsum.photos/600/400,4.4,133,227.66008764225813
8079,Toyota,Camry,2021,123.92,19885,False,Boston,Hybrid,Sedan,Automatic,5,544,"GPS, Bluetooth, Autopilot",https://picsum.photos/600/400,3.7,111,130.59411607761308
8080,Honda,Altima,2022,163.61,98173,True,Denver,Diesel,Sedan,Automatic,4,516,"Leather, Backup Cam, Autopilot, Sunroof",https://dummyimage.com/600x400,4.9,41,196.3539857687891
8081,Hyundai,Silverado,2022,107.83,8295,True,Seattle,Gas,Truck,Manual,7,421,"AC, Autopilot",https://placekitten.com/600/400,4.7,83,96.55048229556989
8082,Audi,F-150,2019,248.25,68617,False,Denver,Gas,Truck,Automatic,7,523,"Bluetooth, Autopilot, Sunroof, GPS, AC",https://picsum.photos/600/400,3.9,282,290.63187294940667
8083,Honda,911,2018,52.26,145698,False,Los Angeles,Gas,Sports,Manual,7,280,"Autopilot, Backup Cam, AC",https://placekitten.com/600/400,3.7,10,48.113824504198604
8084,Toyota,Model Y,2025,186.58,79457,False,Los Angeles,Gas,SUV,Manual,5,383,"GPS, AC, Leather, Autopilot",https://placekitten.com/600/400,4.9,47,208.3425809813803
8085,Mercedes,Mustang,2025,139.89,56448,True,Seattle,Electric,Sports,Manual,5,420,"Bluetooth, Leather, GPS, AC, Autopilot",https://picsum.photos/600/400,5.0,92,109.28014327033219
8086,Honda,911,2020,55.31,54888,False,Seattle,Gas,Sports,Automatic,4,278,"Bluetooth, Sunroof, Autopilot, AC",https://picsum.photos/600/400,4.1,252,57.26080001119158
8087,Ford,Model Y,2019,68.05,54058,True,Boston,Diesel,SUV,Manual,5,577,"Autopilot, GPS, Backup Cam, AC",https://picsum.photos/600/400,4.7,148,47.79129783769087
8088,Ford,Civic,2018,176.98,145650,True,Dallas,Electric,Sedan,Automatic,7,423,"GPS, Leather, Bluetooth, Backup Cam",https://picsum.photos/600/400,4.9,15,169.88830116070423
8089,BMW,Challenger,2023,95.84,106785,False,Denver,Electric,Sports,Automatic,7,389,"Autopilot, AC, GPS",https://placekitten.com/600/400,3.8,98,102.17052901598889
8090,Toyota,911,2025,97.53,118728,False,Chicago,Diesel,Sports,Manual,4,531,"Bluetooth, Backup Cam, Autopilot, AC",https://placekitten.com/600/400,3.9,231,89.90849057976469
8091,BMW,Explorer,2023,122.91,149458,True,Dallas,Diesel,SUV,Automatic,4,338,"Backup Cam, Autopilot",https://placekitten.com/600/400,4.0,125,103.54360665744062
8092,Hyundai,RAV4,2025,55.21,102933,True,Miami,Diesel,SUV,Manual,5,433,"Bluetooth, GPS, AC, Autopilot",https://picsum.photos/600/400,4.4,172,62.217130103474275
8093,Nissan,Silverado,2018,222.13,37303,True,Boston,Electric,Truck,Automatic,4,246,"Bluetooth, AC, Sunroof, Backup Cam, GPS",https://placekitten.com/600/400,4.6,259,218.68267157369542
8094,Mercedes,Model Y,2024,172.28,57345,True,New York,Hybrid,SUV,Automatic,7,205,"Bluetooth, Backup Cam, Sunroof, GPS",https://dummyimage.com/600x400,4.3,156,159.62851533943336
8095,Audi,Model Y,2019,61.24,118614,False,Denver,Gas,SUV,Manual,5,553,"Bluetooth, Sunroof, GPS",https://picsum.photos/600/400,4.1,99,61.62485593172318
8096,Ford,Model Y,2022,96.14,126462,False,Los Angeles,Gas,SUV,Automatic,4,409,"Leather, GPS",https://picsum.photos/600/400,5.0,93,134.16340569599734
8097,Tesla,Civic,2021,138.13,32682,True,Atlanta,Electric,Sedan,Automatic,4,157,"Autopilot, GPS, AC, Backup Cam, Leather",https://placekitten.com/600/400,4.3,1,162.0300022960487
8098,Honda,911,2022,65.37,125849,False,Los Angeles,Electric,Sports,Automatic,7,221,"Autopilot, Bluetooth",https://dummyimage.com/600x400,5.0,243,76.76961610341587
8099,Nissan,Civic,2020,187.42,120402,True,Phoenix,Diesel,Sedan,Automatic,7,192,"Autopilot, Backup Cam, Sunroof, Leather, Bluetooth",https://dummyimage.com/600x400,4.4,9,199.66451366583232
8100,Audi,Explorer,2021,184.97,140025,True,Dallas,Gas,SUV,Manual,4,337,"GPS, Sunroof",https://placekitten.com/600/400,4.8,147,189.58921713028923
8101,Nissan,Ram 1500,2022,152.46,143969,True,Chicago,Hybrid,Truck,Automatic,5,237,"Leather, GPS",https://placekitten.com/600/400,4.3,82,97.66399414817172
8102,Mercedes,Silverado,2021,95.82,82647,True,Chicago,Hybrid,Truck,Automatic,7,539,"Bluetooth, Backup Cam, GPS, Leather, Autopilot",https://picsum.photos/600/400,3.7,246,86.06101548028539
8103,Hyundai,Mustang,2020,172.05,61833,True,Denver,Gas,Sports,Manual,5,415,"GPS, Autopilot, AC, Leather",https://dummyimage.com/600x400,4.1,193,159.64757583127715
8104,Toyota,Civic,2024,243.73,31725,True,Chicago,Hybrid,Sedan,Manual,7,269,"Bluetooth, Autopilot",https://placekitten.com/600/400,4.5,288,175.1848835844542
8105,Tesla,Challenger,2019,215.24,116324,False,Miami,Electric,Sports,Manual,7,378,"Autopilot, Backup Cam",https://dummyimage.com/600x400,4.3,229,177.87167379710453
8106,Honda,RAV4,2021,218.76,112940,True,Phoenix,Diesel,SUV,Manual,5,484,"Backup Cam, AC, Sunroof",https://dummyimage.com/600x400,4.5,247,153.7608320431447
8107,Audi,Corolla,2022,206.18,94852,True,New York,Gas,Sedan,Automatic,7,350,"Autopilot, GPS, Leather, AC, Backup Cam",https://dummyimage.com/600x400,3.8,214,204.99475873338739
8108,Chevrolet,Explorer,2020,170.96,63301,True,Los Angeles,Diesel,SUV,Manual,5,384,"Bluetooth, AC, GPS",https://placekitten.com/600/400,4.9,230,191.95643455644708
8109,Tesla,RAV4,2022,42.35,37005,True,Phoenix,Gas,SUV,Manual,4,568,"Backup Cam, Bluetooth, Leather",https://picsum.photos/600/400,4.6,106,49.38078512956105
8110,Mercedes,Silverado,2022,220.87,72322,True,Seattle,Diesel,Truck,Manual,7,287,"Sunroof, AC, Backup Cam, Leather",https://placekitten.com/600/400,4.1,75,234.61201662091628
8111,Mercedes,Corolla,2025,65.78,83831,False,Denver,Diesel,Sedan,Manual,4,519,"Backup Cam, Autopilot, Sunroof, GPS, Bluetooth",https://placekitten.com/600/400,4.9,143,56.27416830139372
8112,Chevrolet,Camry,2022,246.24,87626,True,Los Angeles,Gas,Sedan,Automatic,7,318,"Autopilot, GPS, AC, Bluetooth, Backup Cam",https://placekitten.com/600/400,3.5,295,174.8772413049068
8113,Ford,Silverado,2019,143.95,60042,True,Seattle,Electric,Truck,Manual,4,416,"Autopilot, GPS",https://picsum.photos/600/400,3.7,236,106.01481260817306
8114,Hyundai,Accord,2018,235.8,91329,True,Seattle,Gas,Sedan,Manual,5,199,"Bluetooth, AC, Backup Cam, Leather, Sunroof",https://picsum.photos/600/400,4.1,265,190.9160862425084
8115,Honda,Explorer,2023,76.58,126920,True,Chicago,Diesel,SUV,Automatic,5,465,"AC, Autopilot, Backup Cam, GPS",https://placekitten.com/600/400,4.4,127,66.3696686486642
8116,Tesla,Civic,2021,233.49,84540,True,Atlanta,Hybrid,Sedan,Automatic,7,330,"GPS, Autopilot, Leather, Bluetooth, AC",https://dummyimage.com/600x400,4.0,152,227.89504848059167
8117,Chevrolet,Mustang,2021,80.39,116883,True,Dallas,Gas,Sports,Automatic,7,445,"AC, Leather, Bluetooth, GPS",https://picsum.photos/600/400,3.5,74,68.16070077571595
8118,BMW,911,2020,104.05,109844,True,Atlanta,Gas,Sports,Manual,7,314,"GPS, Bluetooth, Leather, Backup Cam, AC",https://picsum.photos/600/400,4.6,144,109.34056626042738
8119,Chevrolet,911,2019,248.13,19244,False,Los Angeles,Diesel,Sports,Manual,7,162,"Autopilot, Backup Cam",https://placekitten.com/600/400,4.6,88,239.48489636255502
8120,Hyundai,X5,2023,209.09,75557,False,New York,Hybrid,SUV,Automatic,7,296,"GPS, AC, Autopilot, Backup Cam, Sunroof",https://dummyimage.com/600x400,4.1,252,209.42075043018966
8121,Nissan,Corolla,2020,181.79,118801,True,Chicago,Gas,Sedan,Automatic,5,273,"GPS, Sunroof, Leather, AC, Bluetooth",https://placekitten.com/600/400,4.5,182,212.88292219551474
8122,Hyundai,Mustang,2019,148.81,73521,False,Denver,Diesel,Sports,Manual,5,285,"Sunroof, Autopilot",https://dummyimage.com/600x400,4.3,46,122.46545734504645
8123,Toyota,Corolla,2020,121.22,55045,True,Chicago,Hybrid,Sedan,Manual,7,289,"AC, GPS, Bluetooth, Backup Cam",https://picsum.photos/600/400,4.4,93,128.83330534709015
8124,Hyundai,Silverado,2021,104.02,51114,True,Atlanta,Gas,Truck,Automatic,5,564,"Leather, AC, Sunroof, Bluetooth",https://placekitten.com/600/400,3.9,19,103.80197571608782
8125,Nissan,Silverado,2024,86.23,62935,True,Los Angeles,Diesel,Truck,Automatic,7,403,"GPS, Backup Cam, Sunroof, Bluetooth, Autopilot",https://dummyimage.com/600x400,3.8,228,81.91652169879748
8126,Ford,Model Y,2019,157.3,132947,True,Chicago,Diesel,SUV,Manual,5,332,"Autopilot, Bluetooth",https://dummyimage.com/600x400,4.9,220,178.18762289083233
8127,Audi,911,2022,103.57,127992,True,Dallas,Gas,Sports,Automatic,7,588,"Sunroof, AC, Backup Cam, GPS",https://dummyimage.com/600x400,3.8,262,117.2259243981204
8128,Ford,911,2018,171.66,57576,True,Phoenix,Diesel,Sports,Manual,5,534,"Backup Cam, GPS",https://picsum.photos/600/400,4.8,259,147.28880849409396
8129,Honda,Explorer,2023,212.87,58208,False,Phoenix,Electric,SUV,Manual,7,527,"Backup Cam, Bluetooth, GPS",https://dummyimage.com/600x400,4.0,10,207.05352147712455
8130,Toyota,F-150,2021,116.91,43274,True,Boston,Diesel,Truck,Manual,4,327,"Autopilot, AC",https://dummyimage.com/600x400,3.9,48,121.84146867163545
8131,Mercedes,RAV4,2023,95.66,60124,True,Denver,Diesel,SUV,Automatic,7,465,"Bluetooth, Backup Cam, Sunroof, GPS",https://placekitten.com/600/400,3.8,120,91.74262617262393
